STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,SECTOR,Institutional sector,ACCOUNTING_ENTRY,Accounting entry,TRANSACTION,Transaction,INSTR_ASSET,Instruments and assets,TABLE_IDENTIFIER,Table identifier,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2013,,-1.4206357,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2014,,1.5906578,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2015,,22.473713,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2016,,20.163907,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2017,,35.812918,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2018,,27.547922,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2019,,29.860825,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2020,,51.196135,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1995,,-41.195328,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1996,,-38.585122,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1997,,-32.332296,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1998,,-22.393966,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1999,,-11.006154,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2000,,-5.6767604,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2001,,-8.3712014,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2021,,54.779483,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2022,,37.00611,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2023,,48.530443,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,CAN,Canada,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2024,,62.752502,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,AUS,Australia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2002,,-49.709504,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,AUS,Australia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2003,,-50.804952,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,AUS,Australia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2004,,-52.766246,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,AUS,Australia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2005,,-52.925564,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,AUS,Australia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2006,,-54.160656,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,AUS,Australia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2007,,-54.455002,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2008,,38.693774,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2009,,61.625514,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2010,,59.083554,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2011,,47.306747,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2012,,45.956255,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,AUS,Australia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2015,,-58.931103,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,RUS,Russia,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2015,,5.2276495,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,RUS,Russia,FS1_B9F,Net financial transactions of total economy,PT_B1GQ,Percentage of GDP,2016,,1.4855515,,S1,Total economy,N,Net (assets minus liabilities),F,Transactions in financial assets and liabilities,B9F,Net financial transactions,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FRA,France,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2001,,15.457258,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FRA,France,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2021,,-20.594096,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FRA,France,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2022,,-13.527558,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FRA,France,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2023,,-16.044767,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FRA,France,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2024,,0.35042297,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2002,,47.788926,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2003,,42.639315,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2004,,38.714283,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2005,,46.535359,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2006,,44.65086,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,BEL,Belgium,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2007,,54.593836,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1996,,-41.597615,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1997,,-45.565346,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1998,,-69.891473,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,1999,,-173.42223,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2000,,-141.72569,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2001,,-77.306328,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2021,,4.0560531,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2022,,0.32840476,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2023,,12.277461,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,FIN,Finland,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2024,,25.365357,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,EST,Estonia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2002,,-53.108966,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
DATAFLOW,OECD.SDD.NAD:DSD_FIN_DASH@DF_FIN_DASH_S1(1.0),Financial indicators dashboard: Total economy,I,A,Annual,EST,Estonia,LES1_BF90,Net financial worth of total economy,PT_B1GQ,Percentage of GDP,2003,,-65.552628,,S1,Total economy,N,Net (assets minus liabilities),LE,Closing balance sheet/positions/stocks,BF90,Net financial worth,,,,,2,Two,A,Normal value,0,Units,,
