"country","year","gender","age","nobs_res_1yr_log_chg","p9010_res_1yr_log_chg","p9050_res_1yr_log_chg","p5010_res_1yr_log_chg","kelley_res_1yr_log_chg","crows_res_1yr_log_chg"
"AUS",2016,"Female","27",127021,1.1534843,0.57475859,0.57872581,-0.0034393405,8.3167419
"AUS",2017,"Female","27",129220,1.1291199,0.57720518,0.55191469,0.022398409,8.4379997
"AUS",2018,"Female","27",131180,1.1208711,0.57827079,0.54260021,0.031823982,8.3421917
"AUS",2019,"Female","27",134863,1.1061926,0.5385313,0.56766129,-0.026333554,7.7670422
"AUS",2020,"Female","27",134472,1.108099,0.56756073,0.54053831,0.024386289,8.1109467
"AUS",2021,"Female","27",134242,1.1739016,0.59232378,0.58157766,0.0091541931,7.4027724
"AUS",2022,"Female","27",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","27",92668,0.94133282,0.52044392,0.4208889,0.10575964,9.5308371
"AUS",2003,"Male","27",93144,0.93388069,0.51773876,0.4161419,0.10878998,9.420435
"AUS",2004,"Male","27",97163,0.98099709,0.5286836,0.45231348,0.077849485,9.4223976
"AUS",2005,"Male","27",103121,1.015686,0.55176246,0.46392348,0.086482413,9.1493139
"AUS",2006,"Male","27",107819,1.0788412,0.57295144,0.50588983,0.062160771,9.0961971
"AUS",2007,"Male","27",114476,1.0856076,0.59611422,0.4894934,0.098213032,8.7463903
"AUS",2008,"Male","27",121242,1.1087645,0.55690277,0.5518617,0.0045465585,8.9654131
"AUS",2009,"Male","27",124737,1.0510616,0.50656897,0.5444926,-0.036081266,9.9246092
"AUS",2010,"Male","27",125381,1.0836859,0.60988533,0.4738006,0.12557581,9.108325
"AUS",2011,"Male","27",129043,1.0685797,0.58766663,0.4809131,0.099902265,8.9824018
"AUS",2012,"Male","27",131193,1.1076012,0.57367319,0.53392792,0.035884101,9.4560699
"AUS",2013,"Male","27",131761,1.10921,0.55618,0.55303001,0.0028398465,9.8213711
"AUS",2014,"Male","27",130916,1.1235027,0.5741654,0.54933733,0.022098813,9.552969
"AUS",2015,"Male","27",130594,1.1232253,0.56677103,0.5564543,0.0091849156,9.3345699
"AUS",2016,"Male","27",134211,1.117898,0.58994949,0.52794838,0.055462226,9.1582098
"AUS",2017,"Male","27",135666,1.0878564,0.60973364,0.47812277,0.12098184,8.976964
"AUS",2018,"Male","27",137858,1.0532171,0.57412773,0.47908932,0.090236306,9.0001078
"AUS",2019,"Male","27",140783,1.0691366,0.54659939,0.52253723,0.022506157,8.5823383
"AUS",2020,"Male","27",140560,1.0370049,0.55790758,0.47909731,0.075997971,8.747261
"AUS",2021,"Male","27",139648,1.1121826,0.61246866,0.4997139,0.10138152,7.9081068
"AUS",2022,"Male","27",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","28",181814,1.0091209,0.48893404,0.5201869,-0.030970382,9.6534586
"AUS",2003,"All genders","28",179084,1.0143833,0.50012302,0.51426029,-0.01393681,9.6108274
"AUS",2004,"All genders","28",183922,1.0522842,0.51012379,0.54216051,-0.030444931,9.6030312
"AUS",2005,"All genders","28",192870,1.0764179,0.5318408,0.54457712,-0.011832134,9.4254084
"AUS",2006,"All genders","28",200270,1.1283432,0.55109513,0.5772481,-0.023178203,9.2114801
"AUS",2007,"All genders","28",208731,1.1234581,0.57281876,0.55063939,0.019742049,8.8727331
"AUS",2008,"All genders","28",222653,1.1415834,0.53378457,0.60779893,-0.064834826,8.9956102
"AUS",2009,"All genders","28",230003,1.0926455,0.49336728,0.59927821,-0.096930727,9.7880392
"AUS",2010,"All genders","28",238879,1.1222723,0.5725497,0.54972249,0.020340169,9.2107449
"AUS",2011,"All genders","28",246290,1.0811942,0.55154794,0.52964622,0.020256978,9.1586018
"AUS",2012,"All genders","28",252643,1.0945148,0.5333212,0.5611937,-0.025465623,9.2041073
"AUS",2013,"All genders","28",253891,1.0984988,0.51857978,0.57991898,-0.055839114,9.6000719
"AUS",2014,"All genders","28",254116,1.0898325,0.52648801,0.5633446,-0.033818584,9.4779844
"AUS",2015,"All genders","28",255759,1.1015513,0.52939421,0.57215708,-0.038820595,9.286005
"AUS",2016,"All genders","28",259774,1.0855589,0.54207891,0.54347998,-0.001290641,9.1568966
"AUS",2017,"All genders","28",270384,1.0718775,0.56137902,0.51049846,0.047468625,9.0720692
"AUS",2018,"All genders","28",275012,1.0536404,0.541646,0.5119943,0.028142147,9.003211
"AUS",2019,"All genders","28",278483,1.0523605,0.51615429,0.53620625,-0.019054264,8.4443388
"AUS",2020,"All genders","28",278714,1.0419111,0.53389877,0.50801229,0.024845187,8.7107124
"AUS",2021,"All genders","28",276700,1.103816,0.56002861,0.54378742,0.014713678,8.0345354
"AUS",2022,"All genders","28",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","28",85556,1.1527653,0.49081951,0.66194582,-0.14844853,9.5738325
"AUS",2003,"Female","28",84309,1.1650953,0.51088715,0.65420818,-0.12301228,9.6054764
"AUS",2004,"Female","28",86608,1.1927576,0.52277184,0.66998577,-0.12342318,9.2917509
"AUS",2005,"Female","28",89823,1.2043543,0.54168701,0.66266733,-0.10045244,9.3080511
"AUS",2006,"Female","28",93870,1.2576141,0.565476,0.6921382,-0.10071626,9.0918713
"AUS",2007,"Female","28",97367,1.2495594,0.57688046,0.67267895,-0.076665819,8.8952465
"AUS",2008,"Female","28",104082,1.261507,0.54567152,0.71583557,-0.1348895,8.6334047
"AUS",2009,"Female","28",107663,1.2104902,0.50988674,0.70060349,-0.15755332,9.0817375
"AUS",2010,"Female","28",112096,1.2477026,0.5816192,0.6660834,-0.067695774,9.0128078
"AUS",2011,"Female","28",116344,1.1590939,0.55323464,0.60585922,-0.045401487,8.9222479
"AUS",2012,"Female","28",119533,1.1682005,0.52632707,0.64187342,-0.098909691,8.692771
"AUS",2013,"Female","28",120195,1.1540918,0.51627636,0.63781554,-0.10531153,8.9150229
"AUS",2014,"Female","28",120926,1.1447506,0.53232622,0.61242437,-0.06996996,8.7724514
"AUS",2015,"Female","28",122816,1.136386,0.52949858,0.6068874,-0.068100825,8.5917578
"AUS",2016,"Female","28",125859,1.1302013,0.54411685,0.58608437,-0.037132774,8.579875
"AUS",2017,"Female","28",131691,1.1276588,0.55295944,0.5746994,-0.019278845,8.6052132
"AUS",2018,"Female","28",134433,1.0982637,0.54232222,0.55594158,-0.012400813,8.5262089
"AUS",2019,"Female","28",136302,1.1061974,0.52298123,0.58321613,-0.054452222,7.7842355
"AUS",2020,"Female","28",136595,1.090348,0.53869057,0.5516575,-0.01189247,8.2672052
"AUS",2021,"Female","28",135986,1.1628113,0.56248814,0.6003232,-0.032537576,7.6351295
"AUS",2022,"Female","28",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","28",96258,0.88465971,0.48544592,0.39921379,0.09747491,10.031182
"AUS",2003,"Male","28",94775,0.88520527,0.489687,0.3955183,0.10638063,9.9272346
"AUS",2004,"Male","28",97314,0.92689037,0.49755618,0.42933419,0.073603079,9.8212204
"AUS",2005,"Male","28",103047,0.96201038,0.52491283,0.43709761,0.091283031,9.8411846
"AUS",2006,"Male","28",106400,1.0155306,0.54368258,0.47184801,0.070735991,9.5207396
"AUS",2007,"Male","28",111364,1.018755,0.57646745,0.4422875,0.13170974,9.1885195
"AUS",2008,"Male","28",118571,1.0366392,0.52271843,0.51392078,0.0084866993,9.474822
"AUS",2009,"Male","28",122340,0.98423672,0.47631982,0.50791693,-0.032103159,10.542665
"AUS",2010,"Male","28",126783,1.0118876,0.56409836,0.44778919,0.11494277,9.6663265
"AUS",2011,"Male","28",129946,1.0108461,0.55343676,0.45740938,0.094997026,9.5848007
"AUS",2012,"Male","28",133110,1.0269389,0.53980249,0.48713639,0.051284548,9.8208828
"AUS",2013,"Male","28",133696,1.0453625,0.52202368,0.52333879,-0.0012580487,10.341218
"AUS",2014,"Male","28",133190,1.0399328,0.52148783,0.51844501,0.0029259745,10.200917
"AUS",2015,"Male","28",132943,1.0652274,0.52854908,0.53667831,-0.0076314588,9.9836092
"AUS",2016,"Male","28",133915,1.0396261,0.54072094,0.49890518,0.040221918,9.8246174
"AUS",2017,"Male","28",138693,1.0150366,0.5710296,0.44400689,0.12514102,9.6434698
"AUS",2018,"Male","28",140579,1.0073776,0.54225439,0.46512321,0.076566301,9.5458803
"AUS",2019,"Male","28",142181,0.99836057,0.50874037,0.48962021,0.019151554,9.1390343
"AUS",2020,"Male","28",142119,0.99328899,0.5299893,0.46329969,0.067140192,9.2332287
"AUS",2021,"Male","28",140714,1.0461826,0.55823851,0.4879441,0.06719134,8.4417171
"AUS",2022,"Male","28",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","29",185726,0.9864043,0.47063547,0.51576877,-0.045755368,9.752903
"AUS",2003,"All genders","29",183829,0.99512732,0.47766167,0.51746559,-0.039998822,9.8480406
"AUS",2004,"All genders","29",184436,1.0300941,0.49275398,0.53734016,-0.0432836,9.5447397
"AUS",2005,"All genders","29",192089,1.0622787,0.51905048,0.54322821,-0.02276025,9.3778315
"AUS",2006,"All genders","29",197679,1.0963106,0.52786481,0.5684458,-0.03701596,9.183733
"AUS",2007,"All genders","29",205254,1.1087341,0.54969639,0.55903769,-0.0084251938,8.9551487
"AUS",2008,"All genders","29",214884,1.1172972,0.51949602,0.59780121,-0.070084475,9.2282305
"AUS",2009,"All genders","29",224017,1.0694799,0.47570148,0.59377843,-0.11040595,9.8840342
"AUS",2010,"All genders","29",232382,1.0866321,0.54778701,0.53884506,0.008229048,9.5298328
"AUS",2011,"All genders","29",245877,1.0585365,0.53702825,0.52150822,0.014661786,9.2801533
"AUS",2012,"All genders","29",252356,1.0720019,0.51443791,0.55756396,-0.040229447,9.5086384
"AUS",2013,"All genders","29",256377,1.0599577,0.49308997,0.56686783,-0.069604523,9.7189121
"AUS",2014,"All genders","29",256066,1.0537426,0.50047672,0.55326599,-0.050096929,9.732584
"AUS",2015,"All genders","29",257177,1.0571227,0.49682897,0.56029367,-0.060035322,9.5361681
"AUS",2016,"All genders","29",261109,1.0596905,0.51754475,0.54214579,-0.023215309,9.3638344
"AUS",2017,"All genders","29",266794,1.0370525,0.53318715,0.50386536,0.028274162,9.2563553
"AUS",2018,"All genders","29",278828,1.0238142,0.5179553,0.5058589,0.011815039,9.2777491
"AUS",2019,"All genders","29",282593,1.0094023,0.48848438,0.52091789,-0.0321314,8.698925
"AUS",2020,"All genders","29",280626,1.0146846,0.50378871,0.51089579,-0.0070042252,9.0271673
"AUS",2021,"All genders","29",279454,1.0874645,0.53890574,0.54855871,-0.0088765863,8.1798925
"AUS",2022,"All genders","29",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","29",86667,1.1552143,0.48428527,0.67092896,-0.16156629,9.2921028
"AUS",2003,"Female","29",85677,1.1756687,0.50260061,0.67306811,-0.1449962,9.4020433
"AUS",2004,"Female","29",85680,1.2099928,0.51116318,0.69882959,-0.15509714,8.9960871
"AUS",2005,"Female","29",89106,1.2241526,0.53428417,0.68986839,-0.12709545,9.0440168
"AUS",2006,"Female","29",91804,1.2700987,0.55198532,0.71811342,-0.13079937,8.9158249
"AUS",2007,"Female","29",95670,1.2687149,0.56158453,0.70713037,-0.11471911,8.6699791
"AUS",2008,"Female","29",99704,1.2584113,0.53312874,0.72528255,-0.15269555,8.6959219
"AUS",2009,"Female","29",104330,1.2198635,0.49712712,0.72273642,-0.18494634,8.9613581
"AUS",2010,"Female","29",108154,1.2462674,0.55881131,0.68745613,-0.10322409,9.1798286
"AUS",2011,"Female","29",114786,1.1750011,0.55221134,0.62278986,-0.060066763,8.7737646
"AUS",2012,"Female","29",118590,1.1672063,0.51142454,0.65578175,-0.12367754,8.6698303
"AUS",2013,"Female","29",120815,1.1560011,0.50532824,0.65067285,-0.12573051,8.7435904
"AUS",2014,"Female","29",121351,1.1394347,0.5098123,0.6296224,-0.10514873,8.7910318
"AUS",2015,"Female","29",122826,1.1340046,0.51203442,0.62197018,-0.09694472,8.5471363
"AUS",2016,"Female","29",125688,1.1321001,0.5240798,0.60802031,-0.074145831,8.438776
"AUS",2017,"Female","29",129502,1.1147577,0.53307635,0.58168131,-0.043601375,8.5716829
"AUS",2018,"Female","29",135874,1.0949116,0.53088808,0.56402349,-0.030263096,8.438735
"AUS",2019,"Female","29",138344,1.0756865,0.49918607,0.57650042,-0.071874425,7.9192429
"AUS",2020,"Female","29",137378,1.0979776,0.52410841,0.57386923,-0.045320429,8.3381929
"AUS",2021,"Female","29",137794,1.1698437,0.54899132,0.62085241,-0.06142794,7.549212
"AUS",2022,"Female","29",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","29",99059,0.84056854,0.45521259,0.38535589,0.083106495,10.426117
"AUS",2003,"Male","29",98152,0.83803082,0.45490074,0.38313007,0.08564204,10.43182
"AUS",2004,"Male","29",98756,0.8765468,0.47008318,0.40646362,0.072579756,10.111422
"AUS",2005,"Male","29",102983,0.92208481,0.50607198,0.41601279,0.097669095,10.080348
"AUS",2006,"Male","29",105875,0.946064,0.50680745,0.43925661,0.071401976,9.8880615
"AUS",2007,"Male","29",109584,0.96179295,0.54050589,0.42128709,0.12395474,9.5464954
"AUS",2008,"Male","29",115180,0.99397951,0.50374091,0.49023861,0.013584083,9.915143
"AUS",2009,"Male","29",119687,0.9313308,0.45088011,0.48045072,-0.031750921,10.935553
"AUS",2010,"Male","29",124228,0.95234686,0.53737545,0.41497138,0.12852888,10.132454
"AUS",2011,"Male","29",131091,0.94666672,0.52156252,0.4251042,0.10189258,9.8999863
"AUS",2012,"Male","29",133766,0.9799118,0.51579326,0.46411848,0.052734118,10.459384
"AUS",2013,"Male","29",135562,0.96203029,0.47709459,0.4849357,-0.0081505859,10.727405
"AUS",2014,"Male","29",134715,0.97073084,0.48796374,0.48276711,0.0053533181,10.756394
"AUS",2015,"Male","29",134351,0.97784328,0.47929478,0.49854851,-0.019689996,10.573579
"AUS",2016,"Male","29",135421,0.98083389,0.50934118,0.47149271,0.038588054,10.399235
"AUS",2017,"Male","29",137292,0.95737171,0.53277194,0.42459971,0.11298876,10.095765
"AUS",2018,"Male","29",142954,0.95053864,0.50487947,0.44565919,0.062301818,10.175395
"AUS",2019,"Male","29",144249,0.93853581,0.47357839,0.46495739,0.0091855926,9.5742569
"AUS",2020,"Male","29",143248,0.92820829,0.48480129,0.443407,0.044595908,9.7744904
"AUS",2021,"Male","29",141660,0.9961071,0.52958095,0.46652609,0.063301288,8.8301744
"AUS",2022,"Male","29",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","30",191881,0.98317719,0.46275908,0.52041811,-0.058645613,9.8514977
"AUS",2003,"All genders","30",187890,0.99331844,0.47305909,0.52025938,-0.047517784,9.6805878
"AUS",2004,"All genders","30",189050,1.0096011,0.482898,0.52670312,-0.043388546,9.6078386
"AUS",2005,"All genders","30",192439,1.0475631,0.50626236,0.54130071,-0.033447485,9.372613
"AUS",2006,"All genders","30",196650,1.084253,0.52105242,0.56320053,-0.038872954,9.247695
"AUS",2007,"All genders","30",202529,1.0898514,0.540842,0.54900938,-0.0074940366,9.0728178
"AUS",2008,"All genders","30",210423,1.0985323,0.50174201,0.59679031,-0.086522996,9.2258186
"AUS",2009,"All genders","30",215870,1.0545866,0.4623307,0.59225601,-0.12320022,10.058306
"AUS",2010,"All genders","30",225990,1.0689926,0.53517544,0.53381717,0.001270608,9.73102
"AUS",2011,"All genders","30",239033,1.0471839,0.5288592,0.51832473,0.010059805,9.4034748
"AUS",2012,"All genders","30",251472,1.0486679,0.49852538,0.55014253,-0.049221631,9.5262251
"AUS",2013,"All genders","30",255292,1.041564,0.47827679,0.5632872,-0.081618041,9.9268303
"AUS",2014,"All genders","30",258314,1.0364425,0.48031649,0.556126,-0.073143959,9.8005419
"AUS",2015,"All genders","30",258627,1.0428544,0.48053843,0.562316,-0.078417055,9.5320425
"AUS",2016,"All genders","30",261583,1.0376462,0.49638191,0.5412643,-0.043254036,9.5434551
"AUS",2017,"All genders","30",267363,1.0203505,0.51284981,0.50750059,0.0052425307,9.4491091
"AUS",2018,"All genders","30",273814,1.0056154,0.50056374,0.50505161,-0.0044628116,9.3467836
"AUS",2019,"All genders","30",285555,0.99270731,0.47010741,0.52259988,-0.052878093,8.7637587
"AUS",2020,"All genders","30",284959,0.99811953,0.48810682,0.51001275,-0.021947199,9.0427399
"AUS",2021,"All genders","30",280015,1.0706688,0.52094525,0.54972357,-0.026878821,8.3219957
"AUS",2022,"All genders","30",NA,NA,NA,NA,NA,NA
"AUS",2002,"Female","30",88651,1.2082071,0.49155813,0.716649,-0.18630154,9.2204361
"AUS",2003,"Female","30",86781,1.2066765,0.50020802,0.70646852,-0.17093273,9.0522861
"AUS",2004,"Female","30",87225,1.2219448,0.51282591,0.7091189,-0.16063982,8.9270878
"AUS",2005,"Female","30",87999,1.2608824,0.53592288,0.72495949,-0.14992405,8.8708191
"AUS",2006,"Female","30",90603,1.2803516,0.5470686,0.73328298,-0.14544004,8.7196732
"AUS",2007,"Female","30",93513,1.3062505,0.57364458,0.73260587,-0.12169281,8.5479164
"AUS",2008,"Female","30",97506,1.2940655,0.53442901,0.75963652,-0.174031,8.4205303
"AUS",2009,"Female","30",99538,1.2406864,0.4949007,0.74578565,-0.20221463,8.7394896
"AUS",2010,"Female","30",104488,1.2594949,0.56750351,0.69199139,-0.098839521,9.0526934
"AUS",2011,"Female","30",110827,1.2040215,0.5592919,0.64472961,-0.070960291,8.4693928
"AUS",2012,"Female","30",116814,1.1838055,0.50625181,0.67755371,-0.14470443,8.4041014
"AUS",2013,"Female","30",119419,1.156764,0.50073344,0.6560306,-0.13425137,8.5123272
"AUS",2014,"Female","30",121690,1.1550637,0.50437504,0.65068871,-0.12667151,8.4510565
"AUS",2015,"Female","30",122879,1.153141,0.50671858,0.64642239,-0.12115067,8.2512178
"AUS",2016,"Female","30",125224,1.1530228,0.51979011,0.63323259,-0.098387025,8.2225628
"AUS",2017,"Female","30",128922,1.1284218,0.52324623,0.60517561,-0.072605282,8.4275551
"AUS",2018,"Female","30",133184,1.1135092,0.52448559,0.58902359,-0.05795911,8.3407316
"AUS",2019,"Female","30",139373,1.0930595,0.48747551,0.60558408,-0.10805319,7.7579737
"AUS",2020,"Female","30",139634,1.1034441,0.50905889,0.59438521,-0.077327266,8.1261425
"AUS",2021,"Female","30",137859,1.1794329,0.53719521,0.64223772,-0.089061886,7.4464312
"AUS",2022,"Female","30",NA,NA,NA,NA,NA,NA
"AUS",2002,"Male","30",103230,0.7943368,0.42513761,0.36919922,0.070421502,10.703424
"AUS",2003,"Male","30",101109,0.80892277,0.43687919,0.37204361,0.080150515,10.660093
"AUS",2004,"Male","30",101825,0.83380711,0.45074761,0.3830595,0.081179574,10.31685
"AUS",2005,"Male","30",104440,0.87079239,0.47527653,0.39551589,0.091595471,10.306046
"AUS",2006,"Male","30",106047,0.90619373,0.48906907,0.41712469,0.079391837,10.131517
"AUS",2007,"Male","30",109016,0.89992523,0.50645113,0.3934741,0.12554047,9.8146906
"AUS",2008,"Male","30",112917,0.92234796,0.46275038,0.45959759,0.0034182193,10.204204
"AUS",2009,"Male","30",116332,0.88247097,0.42589417,0.45657679,-0.034768987,11.373958
"AUS",2010,"Male","30",121502,0.89601314,0.50050211,0.39551109,0.11717576,10.451803
"AUS",2011,"Male","30",128206,0.8903904,0.49309212,0.39729828,0.10758634,10.473579
"AUS",2012,"Male","30",134658,0.91659641,0.4868865,0.42970988,0.062379275,10.765647
"AUS",2013,"Male","30",135873,0.92229849,0.45037177,0.47192672,-0.023370901,11.396174
"AUS",2014,"Male","30",136624,0.9187851,0.45349497,0.46529007,-0.012837717,11.282032
"AUS",2015,"Male","30",135748,0.92983341,0.44851297,0.48132038,-0.035283104,10.898463
"AUS",2016,"Male","30",136359,0.91213131,0.46959966,0.44253159,0.029675638,10.850496
"AUS",2017,"Male","30",138441,0.90313816,0.49748138,0.40565678,0.10167281,10.512197
"AUS",2018,"Male","30",140630,0.88529396,0.47053522,0.41475871,0.063003376,10.604332
"AUS",2019,"Male","30",146182,0.88872242,0.44760561,0.44111681,0.0073012672,9.8969793
"AUS",2020,"Male","30",145325,0.87966061,0.458148,0.4215126,0.041647196,10.094723
"AUS",2021,"Male","30",142156,0.95002735,0.49863857,0.45138881,0.049735162,9.1713247
"AUS",2022,"Male","30",NA,NA,NA,NA,NA,NA
"AUS",2002,"All genders","31",200514,0.9609651,0.45134717,0.50961792,-0.060637742,9.7666044
"AUS",2003,"All genders","31",193546,0.98023331,0.46666718,0.51356608,-0.04784463,9.6646986
"AUS",2004,"All genders","31",192596,1.0071985,0.47761151,0.52958691,-0.051603932,9.6073895
"AUS",2005,"All genders","31",196812,1.0362337,0.5065608,0.5296728,-0.022303849,9.2620935
"AUS",2006,"All genders","31",196248,1.0609503,0.50825018,0.5527001,-0.041896332,9.3261318
"AUS",2007,"All genders","31",201029,1.0768442,0.5350104,0.54183382,-0.0063364971,9.1597891
"AUS",2008,"All genders","31",207490,1.0842985,0.50137508,0.58292341,-0.075208381,9.2794218
"AUS",2009,"All genders","31",210670,1.0379759,0.45847863,0.57949734,-0.11659106,10.101918
"AUS",2010,"All genders","31",217613,1.0544386,0.52763844,0.52680022,0.00079494447,9.6579409
"AUS",2011,"All genders","31",232355,1.0189286,0.51309705,0.5058316,0.007130478,9.6852198
"AUS",2012,"All genders","31",244054,1.0323086,0.48574942,0.5465591,-0.058906488,9.7491064
"AUS",2013,"All genders","31",254266,1.0169132,0.46882531,0.54808778,-0.077944182,10.023934
"AUS",2014,"All genders","31",256846,1.0115566,0.46869749,0.54285914,-0.073314384,10.008786
"AUS",2015,"All genders","31",259732,1.0219891,0.47192499,0.55006409,-0.076457858,9.7476912
"AUS",2016,"All genders","31",262091,1.0157509,0.4832927,0.53245819,-0.048403095,9.5052433
"AUS",2017,"All genders","31",266745,0.9878484,0.49998781,0.48786059,0.012276399,9.4420242
"AUS",2018,"All genders","31",273740,0.98765063,0.4910627,0.4965879,-0.0055942875,9.5164204
"AUS",2019,"All genders","31",279964,0.98188496,0.46540883,0.51647609,-0.052009415,8.9589586
